0,大连高新缘梦信息服务有限公司
4279,北京阿博茨科技有限公司
4281,北京通付盾数据科技有限公司
4283,北京优乐复生科技有限责任公司
4285,融慧金科金融服务外包(北京)有限公司
4289,极速蜗牛(北京)投资管理有限公司
4290,北京快乐茄信息技术有限公司
4295,北京铁皮猫网络技术有限责任公司
4297,北京长空一画影视科技有限公司
4298,北京泰理康科技有限公司
4299,企家有道网络技术(北京)有限公司
4301,武汉迷你付金融增值技术开发有限公司
4302,联科集团-联智科技（北京）有限公司
4303,睿医(北京)数据技术有限公司
4304,北京英视睿达科技有限公司
4305,玖玖投资集团有限公司
4307,北京中科晶云科技有限公司
4308,北京深知无限人工智能研究院有限责任公司
4312,北京优仕美成管理咨询有限公司
4314,北京万索商务咨询有限公司
4315,久远谦长(北京)技术服务有限公司
4316,北京鑫彤日科技有限责任公司
4319,北京小帽科技有限公司
4323,北京中搜网络技术股份有限公司
4324,厦门当代控股集团有限公司
4329,北京中存超为科技有限公司
4331,苏州瑞小云信息科技有限公司
4334,联想新视界(北京)科技有限公司
4335,北京牛投邦科技咨询有限公司
4336,江苏百世诺医疗科技有限公司
4341,北京咔啦酷科技文化有限公司
4342,天睿信科技术(北京)有限公司
4346,北京一石科技有限责任公司
4347,北京艾汉特管理顾问有限公司
4351,心常态(北京)文化有限公司
4353,陪我欢乐(北京)科技有限公司
4355,北京德鸿普惠科技有限公司
4357,北京电信通畅达信息有限公司东城分公司
4358,行云智网络科技(北京)有限公司
4359,珞石(山东)智能科技有限公司北京分公司
4360,怡和祥云(北京)科技有限公司
4361,北京黑狼影业传媒有限公司
4363,北京超凡幻想影视文化有限公司
4367,北京久康国际健康管理股份有限公司
4368,北京车联天下信息技术有限公司
4369,北京中科紫鑫科技有限责任公司
4370,香港应用科技研究院有限公司
4373,北京天景隆软件科技有限公司
4374,北京安博通科技股份有限公司
4376,立信中德勤(北京)工程咨询有限公司
4378,北京云乔管理咨询有限公司
4379,富贵鸟矿业
4380,纵横兄弟(北京)商贸有限公司
4382,萨斯肯通讯技术(上海)有限公司北京分公司
4389,深睿医疗
4390,启迪智行科技(北京)有限公司
4391,未来(北京)黑科技有限公司
4393,北控水务(中国)投资有限公司
4394,第四范式(北京)技术有限公司
4395,广州御银科技股份有限公司北京分公司
4397,神州伯乐(北京)管理咨询有限公司
4400,中国电子技术标准化研究院
4401,北京金百万餐饮管理有限责任公司
4402,北京家图互动信息技术有限公司
4404,北京北斗众航科技有限公司
4406,国信双创科技产业发展(北京)有限公司
4409,威霖管理顾问(北京)有限公司
4411,北京朗视仪器有限公司
4413,北京艺典网络科技有限公司
4417,西安点告网络科技有限公司
4421,北京中盾安信科技发展有限公司
4422,智本时代(北京)科技有限公司
4424,西安伯恩人力资源咨询有限公司
4425,中车工业研究院有限公司
4427,北京优势财富科技有限公司
4429,江河瑞通(北京)软件有限公司
4433,中晟智信数据科技(北京)有限公司
4434,北京聚源融合通讯科技有限公司
4435,北京东方网信科技股份有限公司
4436,中艺华章文化产业发展有限公司
4437,创新科存储技术有限公司
4438,北京百世师影视传媒有限责任公司
4443,北京芯愿景软件技术有限公司
4446,北京微风思道广告有限公司
4447,北京至上泽思信息技术有限公司
4451,北京伊谢尔伦科技有限公司
4452,北京新联财通咨询有限公司
4453,北京中冀汇通天下互联网科技有限公司
4455,北京中诺智电科技有限公司
4457,北京华卓精科科技股份有限公司
4458,中国招标公共服务平台有限公司
4460,北京全民快乐科技有限公司
4466,北京华数康数据科技有限公司
4470,北京思博亚讯科技发展有限公司
4475,北京达佳互联信息技术有限公司
4477,北京青蚨在线网络科技有限公司
4480,信亦宏达网络存储技术(北京)有限公司
4482,北京中环信科科技股份有限公司
4483,北京人人信科技有限公司
4486,深思考人工智能机器人科技(北京)有限公司
4489,北京星云医学检验实验室有限公司
4490,北京多牛互动传媒股份有限公司
4492,北京云畅游戏科技股份有限公司
4493,会找房(北京)网络技术有限公司
4494,坤舆天气(北京)科技有限公司
4495,上海迈外迪网络科技有限公司北京分公司
4496,北京圣谷同创科技发展有限公司
4497,北京国泰北斗科技有限公司
4499,融智育通(北京)科技发展有限公司
4501,北京丹枫科技有限公司
4503,北京大唐鸿润商贸有限公司
4505,北京波罗教育科技有限公司
4508,众德迪克科技(北京)有限公司
4511,北京奇果网络科技有限公司
4513,北京帮一把网络科技有限公司
4515,北京智诚智达交通科技有限公司
4516,北京博智数源科技股份有限公司
4520,北京广通信达软件股份有限公司杭州分公司
4522,北京三英联盟禾田广告有限公司
4523,北京金锐德路科技有限公司
4524,北京米树科技有限公司
4525,北京金源动力信息化测评技术有限公司
4527,上海欢岳网络科技有限公司北京分公司
4528,北京快创互娱网络科技有限公司
4531,北京德亚维科技有限公司
4536,智慧农科信息技术有限公司
4538,长扬科技(北京)有限公司
4540,北京橘梦科技有限公司
4542,北京中健祥电子科技有限公司
4543,北京光云动漫文化有限公司
4544,中国科学院新疆理化技术研究所
4546,北京元和医学检验所有限公司
4548,北京博晓通科技有限公司
4549,北京一览科技有限公司
4554,北京的卢深视科技有限公司
4557,骑士联盟(北京)信息服务有限公司
4561,北京天笑科技有限公司
4562,北京森艾电子技术有限公司
4563,金雅拓（Euronext NL 0000400653 GTO）
4564,北京四中龙门网络教育技术有限公司
4565,北京桔牛科技有限公司
4566,西安惠雷通信科技有限公司
4567,邦百家(北京)科技有限公司
4571,天弘基金管理有限公司
4572,北京汇智恒通科技有限公司
4573,休食哥连锁超市股份有限责任公司
4574,北京车网互联科技有限公司
4577,上海睿泰企业管理集团有限公司
4578,北京艾信运通技术有限公司
4580,北京转转精神科技有限责任公司
4582,资舟控股有限公司
4583,北京圣邦天麒科技有限公司
4586,北京甜心良品网络科技有限公司
4592,北京畅联九州科技有限公司
4593,成都侠客岛企业管理有限公司
4595,北京无限讯奇信息技术有限公司
4597,元计算(北京)科技服务有限公司
4599,北京卓成世纪科技发展有限公司
4601,奥哲(北京)国际广告有限公司
4604,北京信锚网络有限公司
4605,北京雅森科技发展有限公司
4609,防特网信息科技（北京）有限公司
4611,乐影网
4614,宁波观复文化有限公司北京分公司
4616,上海康缦投资有限公司
4624,北京天维科技有限公司
4630,南京云帐房网络科技有限公司
4632,北京淘梦网络科技有限责任公司
4633,北京超萌国际文化有限公司
4636,北京蜂鸟视图科技有限公司
4637,北京华翔联信科技有限公司
4638,北京畅行信息技术有限公司
4647,有车（北京）新能源汽车租赁有限公司
4652,三角兽(北京)科技有限公司
4654,北京联合货币兑换股份有限公司
4663,北京大刚信息科技有限公司
4664,北京放马国际教育文化有限公司
4666,无讼网络科技(北京)有限公司
4667,北京联云天下科技有限公司
4669,北京华樾教育科技有限公司
4670,北京凯声文化传媒有限责任公司
4672,信用宝金融信息服务(北京)有限公司
4675,中国图书进出口(集团)总公司
4680,中盈优创资讯科技有限公司
4682,北京兴财信息技术有限责任公司
4687,北京跃科人才服务有限公司
4688,北京风火互娱科技有限公司
4691,中冀投资股份有限公司
4693,北京鸥桥世纪科技有限公司通州分公司
4695,北京华大九天软件有限公司
4697,北青传媒股份有限公司
4698,易到用车
4699,北京睦合达信息技术股份有限公司
4701,北京中科晶上科技有限公司
4706,萝卜太辣(北京)科技有限公司
4708,北京蓝海巨浪科技有限公司
4714,北京品科技术有限公司
4717,启迪汇智(北京)投资管理有限公司
4718,北京全信科工科技发展有限公司
4722,北京铂金智慧网络科技有限公司
4726,北京元心科技有限公司
4728,北京粒子互娱网络科技有限公司
4731,北京优天下科技股份有限公司
4734,北京知因智慧数据科技有限公司
4735,东方宇阳信息科技(北京)有限公司
4742,北京仁光科技有限公司
4744,北京中恒国信百联信息技术有限公司
4745,北京志联利盟科技发展有限公司
4747,北京格灵深瞳信息技术有限公司
4751,北京数洋智慧科技有限公司
4752,北京汉雅天诚教育科技有限公司
4758,北京优在创信息技术有限责任公司
4763,中国船级社实业公司
4764,首页大数据科技股份有限公司
4773,博易智讯（北京）信息技术有限公司
4774,北京安纳西科技有限公司
4775,北京春天影视科技有限公司
4777,北京红赢科技有限公司
4780,北京中视启明文化传媒有限公司
4783,北京易捷思达科技发展有限公司
4787,北京凯峰数据科技有限公司
4788,北京我爱出行科技服务有限公司
4789,国诚信征信有限公司
4791,北京秀友科技有限公司
4799,双创普惠(北京)商贸有限公司
4802,北京福卡斯特信息技术有限公司
4803,叮当快药科技集团有限公司
4807,北京国信安石科技有限责任公司
4808,中企品研（北京）品牌顾问股份有限公司
4813,北京都秀网络科技有限公司
4815,北京贸促通国际资讯有限公司
4819,北京学知汇科技有限公司
4821,北京智教通联科技有限公司
4831,北京妙医佳信息技术有限公司
4836,北京创源微致软件有限公司
4839,北京筷易采供应链管理有限公司
4848,昊天能源科技有限公司北京分公司
4850,上海诺亦腾影视科技有限公司
4854,北京航宇创通技术股份有限公司
4858,中金支付有限公司
4859,北京缔联科技有限公司
4861,赛亚人(天津)网络技术有限公司北京科技分公司
4863,北京吉因加科技有限公司
4864,中投元邦资产管理(北京)有限公司
4871,北京市国路安信息技术股份有限公司
4872,布比(北京)网络技术有限公司
4875,北京数字太和科技有限责任公司
4876,睿智合创(北京)科技有限公司
4893,北京华生恒业科技有限公司
4895,北京儒奥医疗科技有限公司
4896,北京北大方正电子有限公司
4897,北京众智京鹭信息技术有限公司
4898,北京珞安科技有限责任公司
4899,虎特信息科技(上海)有限公司北京分公司
4902,南京阿森泰科生物技术有限公司
4903,北京地平线信息技术有限公司
4910,北京快跑信息科技有限公司
4911,全讯汇聚网络科技(北京)有限公司
4912,北京毅新博创生物科技有限公司
4915,昆仑智汇数据科技(北京)有限公司
4916,北京北箱信发包装有限公司
4918,北京众荟信息技术股份有限公司
4939,北京亿隆汇诚投资管理有限责任公司
4947,山海紫螺(北京)科技有限公司
4966,北京大千阳光数字科技股份有限公司
4978,北京宏达威爱教育科技有限公司
4979,中国广视索福瑞媒介研究有限责任公司
4984,北京和立健信科技有限公司
4992,北京铁道工程机电技术研究所股份有限公司
5001,北京多格科技有限公司
5006,大锤资产
5010,众筹宝网络科技(北京)有限公司
5022,兴华永恒(北京)科技有限责任公司
5026,硅谷数模半导体(北京)有限公司
5027,北京盛世创先科技股份有限公司
5029,润开(北京)科技有限公司
5032,北京安百胜生物科技有限公司
5041,瑞林嘉驰（北京）基金管理股份有限公司
5042,北京得意音通技术有限责任公司
5045,北京奋青榜科技有限公司
5046,驭风翔云(北京)航空科技有限公司
5047,国家安全生产监督管理总局信息研究院
5054,人人公司（Renren Inc．）
5059,北京名博教育科技有限公司
5069,科盾科技股份有限公司北京分公司
5070,北京迅达云成科技有限公司
5072,国广东方网络(北京)有限公司
5073,北京智尚美品牌科技有限公司
5075,北京昆仑联通科技发展股份有限公司
5079,北京春秋永乐文化传播股份有限公司
5092,扬州新讯科技有限公司北京分公司
5095,北京财佰通创新科技研究院有限公司
5105,北京中软联动科技有限公司
5107,中国供销农产品批发市场控股有限公司
5110,北京唯泰立管理咨询有限公司
5111,北京烽火万家科技有限公司
5112,北京中联创投电子商务有限公司
5115,宝清县虎盟网络科技有限公司
5117,梆梆金服(北京)科技有限公司
5119,北京东方飞鸿新元信息技术有限公司
5121,中科博宏(北京)科技有限公司
5122,北京大学创新研究院
5124,北京允睿讯通科技有限公司
5125,北京炎黄盈动科技发展有限责任公司
5126,北京医拍智能科技有限公司
5132,昶鑫国际投资控股(北京)有限公司
5133,北京立思辰科技股份有限公司
5134,智融信远(北京)科技有限公司
5135,北京易麦克科技有限公司
5137,北京敏思科技有限公司
5140,天平阳光文化传媒(北京)有限公司
5142,天津中科虹星科技有限公司
5144,北京忆恒创源科技有限公司
5149,北京国基科技股份有限公司
5153,西安睿群信息技术有限公司
5169,北京人人时代科技有限公司
5174,北京科锐创仕企业管理咨询有限公司
5179,北京首金中小微企业金融服务有限公司
5180,北京上元信安技术有限公司
5182,北京云杉世纪网络科技有限公司
5184,万摩数字科技(北京)有限公司
5186,微诺时代(北京)科技股份有限公司
5194,网家科技有限责任公司
5209,智擎信息技术（北京）有限公司
5220,北京信复创值投资管理有限公司
5223,北京炫我科技有限公司
5224,北京猎户星空科技有限公司
5226,北京科安德网络技术有限公司
5227,银科环企软件(苏州)有限公司
5228,诺华视创电影科技(江苏)股份有限公司北京分公司
5231,北京值得买科技股份有限公司
5232,中电数据服务有限公司
5233,北京陌陌信息技术有限公司
5234,北京优旅网络科技有限公司
5236,乐约信息科技(上海)有限公司
5237,北京图盟科技有限公司顺义分公司
5238,北京威努特技术有限公司
5239,北京艾科网信科技有限公司
5244,北京拓课网络科技有限公司
5247,朴新教育科技集团有限公司
5251,中帮金融服务外包(北京)有限公司
5252,北京汽车集团有限公司新技术研究院
5253,时代嘉华(中国)科技有限公司
5254,北京该亚科技股份有限公司
5255,银弗(北京)科技有限公司
5256,北京小唱科技有限公司
5257,媒之易(北京)网络科技有限公司
5264,北京致臻智造科技有限公司
5266,北京指尖美景传媒广告有限公司
5267,北京天安未来科技有限公司
5269,华软盛世(北京)科技有限公司
5270,统一通信（苏州）有限公司
5272,北京维泰明辉信息技术有限公司
5276,北京联想超融合科技有限公司
5279,北京轩宇信息技术有限公司
5281,沈阳艾尔时代科技发展有限公司
5283,中国电力传媒集团有限公司
5284,中国科学院空间应用工程与技术中心
5286,北京全网数商科技股份有限公司
5287,北京世纪鼎点软件有限公司
5290,成都美和教育咨询有限公司
5293,北京新联铁集团股份有限公司
5294,北京东方金信科技有限公司
5296,北京阿拉丁未来科技有限责任公司
5297,北京顺源开华科技有限公司
5299,上海华点云生物科技有限公司
5301,北京清英咨询有限公司
5304,凡特仁(北京)科技有限公司
5308,北京太阳园科技有限公司
5310,北京掌付科技有限公司
5311,彩虹无线(北京)新技术有限公司
5316,八爪鱼互动(北京)科技有限公司
5317,南方科技大学
5319,珠海安润普科技有限公司
5323,北京艾瑞思机器人技术有限公司
5325,北京融汇金信信息技术有限公司
5326,北京通号国铁城市轨道技术有限公司
5329,安泰得(北京)软件科技有限公司
5330,北京三点一刻科技有限公司
5331,北京航天云路有限公司
5333,北京社文科技有限公司
5335,中金云金融(北京)大数据科技股份有限公司
5339,北京巨龙伟业投资管理有限公司
5340,北京触控科技有限公司
5344,北京柏谊信息科技有限公司
5347,重庆誉存大数据科技有限公司
5349,北京广益三文教育科技有限公司
5350,北京瑞合海跃品牌策划有限公司
5352,北京华创互联科技股份有限公司
5358,北京招通致晟软件技术有限公司
5359,北京信联科汇科技有限公司
5360,北京爱接力科技发展有限公司
5373,中国机动车辆安全鉴定检测中心
5374,益科正润金控投资集团有限公司
5375,北京非凡影界文化传媒股份有限公司
5377,北京奥金智策传媒科技有限公司
5379,人人贷商务顾问(北京)有限公司
5381,先花信息技术(北京)有限公司
5382,北京汉云优品科技有限公司
5385,北京用友审计软件有限公司
5390,互腾(北京)科技有限公司
5391,北京瑞合实创科技发展有限公司
5394,北京蛙鸣华清环保科技有限公司
5395,北京哈哈镜电子商务有限公司
5396,北京奇客创想科技股份有限公司
5400,北京悦图遥感科技发展有限公司
5404,云天弈(北京)信息技术有限公司
5406,北京远鉴科技股份有限公司
5407,成都动鱼数码科技有限公司
5410,北京翼辉信息技术有限公司
5412,山东扬速电子商务集团有限公司
5415,特斯联(北京)科技有限公司
5421,航天中认软件测评科技(北京)有限责任公司
5423,北京择优文化传媒有限公司
5424,北京书生云科技有限公司
5426,北京倍飞视国际视觉艺术交流有限公司
5428,北京睿智融科控股有限公司
5430,内蒙古云科数据服务有限公司
5432,泰德网聚(北京)科技股份有限公司
5437,北京好赞移动科技有限公司
5442,智锐达仪器科技南通有限公司
5446,北京智云奇点科技有限公司
5450,北京信通泰克科技有限公司
5453,北京天地互连信息技术有限公司
5454,经纶世纪医疗网络技术(北京)有限公司
5456,锐汇(上海)资产管理有限公司
5457,北京鼎力创世科技有限公司
5458,奥美德诺(北京)基因科技有限公司
5459,北京你我他互学数据科技股份有限公司
5460,北京睿至大数据有限公司
5463,北京深醒科技有限公司
5468,北京和堂金服科技股份公司
5470,北京经纬纺机新技术有限公司
5472,北京精准沟通传媒科技股份有限公司
5476,中国医学论坛报社
5477,北京五八信息技术有限公司
5480,北京元恒时代科技有限公司
5481,上海贝泰电子信息技术有限公司北京分公司
5482,北京金源茂丰新技术开发有限公司
5485,北京太格时代自动化系统设备有限公司
5490,南京华盾电力信息安全测评有限公司
5491,北京无极慧通科技有限公司
5501,臻和(北京)科技有限公司
5505,人民澳客传媒科技有限公司
5506,北京物联银汇数据科技有限公司
5520,北京正安维视科技股份有限公司
5521,恒耀惠荣股份有限公司
5523,盈嘉互联（北京）科技有限公司
5526,南京网感至察信息科技有限公司
5527,北京兴科迪科技有限公司
5531,北京医华移动医疗科技有限公司
5534,北京领骏科技有限公司
5537,北京佳明航电科技有限公司
5539,用友能源科技有限公司
5541,易安财产保险股份有限公司
5545,成都卫士通信息产业股份有限公司北京分公司
5548,北京热云科技有限公司
5551,优讯时代(北京)网络技术有限公司
5567,北京众签科技有限公司
5601,泸州倍赛达科技有限公司
5608,北京鸿湾科技发展有限公司
5611,北京谛听文化传媒有限公司
5614,北京酷云互动科技有限公司
5616,北京网络职业学院
5620,工信通(北京)信息技术有限公司
5622,龙信数据(北京)有限公司
5630,天津环融集团有限公司
5632,全国中小学教师继续教育网
5634,河北铸梦文化传播有限公司
5644,中金慈云健康科技有限公司
5649,上海象理数据服务有限公司北京分公司
5650,北京联游艺电科技有限公司
5656,日志易
5666,北京深蓝海域信息科技有限公司
5679,北京逸生活技术服务有限公司
5687,北京国研数通软件技术有限公司
5696,北京极客创游科技有限公司
5700,京蒙汇聚(北京)科技发展有限公司
5702,元素征信有限责任公司
5704,北京芯盾时代科技有限公司
5709,北京爱农驿站科技服务有限公司
5711,凯易讯网络技术开发(南京)有限公司
5712,北京龙创腾达科技有限公司
5717,天江智媒科技(北京)有限公司
5722,北京中盾安全技术开发公司
5734,神州灵云(北京)科技有限公司
5738,北京福安华生物科技有限公司
5757,北京博创联动科技有限公司
5762,北京联合永道软件股份有限公司
5765,现在(北京)支付股份有限公司
5778,国金基金管理有限公司
5790,北京博明信德科技有限公司
5792,北京华电天德科技园有限公司
5795,芯视界(北京)科技有限公司
5799,华夏天信(北京)智能低碳技术研究院有限公司
5800,北京金凯瑞铭科技有限公司
5801,寰宇慧旅(北京)科技有限公司
5802,北京新创娱游科技有限公司
5803,深圳小辣椒科技有限责任公司
5805,掌游天下(北京)信息技术股份有限公司
5809,第一视频集团
5813,考拉征信服务有限公司
5824,银杏树信息技术服务(北京)有限公司
5825,昆仑杰信(北京)科技有限责任公司
5829,上濒翅膀教育科技(北京)有限责任公司
5848,北京唯迈医疗设备有限公司
5850,云谷(固安)科技有限公司北京分公司
5855,上海有师网络科技有限公司
5857,北京浩太同益科技发展有限公司
5859,北京奇智睿思信息咨询有限公司
5863,大公智慧(北京)科技股份有限公司
5883,中关村科技软件股份有限公司
5884,北京初志科技有限公司
5889,乘方大数据技术(北京)有限责任公司
5896,北京万方软件股份有限公司
5900,北京多彩投网络科技有限公司
5913,君融贷(北京)信息技术服务有限公司
5918,北京九十文化传播有限公司
5948,北京鑫互联科技有限公司
5951,湖南筑库网信息技术有限公司
5960,深圳米筐科技有限公司
5966,北京七维视觉科技有限公司
5969,触景无限科技(北京)有限公司
5976,北京赞那度网络科技有限公司
5979,英特工程仿真技术(大连)有限公司
5980,北京爱普优邦科技有限公司
5985,北京视连通科技有限公司
5989,南京全设智能科技有限公司
5991,耐誉斯凯(北京)科技有限公司
5996,北京海鲸科技有限公司
5999,北京俏花旦化妆品有限公司
6063,金融工场
6443,龙芯中科技术有限公司
6444,凌动未来(北京)科技有限公司
6702,北京安博士信息安全技术有限公司
6705,民生期货有限公司
6706,北京京师创产知识产权代理有限公司
